FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,cooperative_type,cooperative_nom,geometry
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d3b,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog-man,"MULTIPOLYGON (((0.2557716666666667 10.764046666666665, 0.2552616666666667 10.76395, 0.25525 10.763528333333333, 0.2554783333333333 10.763585, 0.2554933333333333 10.763325000000002, 0.2558166666666667 10.763348333333333, 0.25579 10.76387, 0.2557716666666667 10.764046666666665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d3c,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog_man,"MULTIPOLYGON (((0.25538 10.77172, 0.255505 10.771211666666666, 0.2556533333333333 10.771141666666665, 0.2558933333333334 10.771173333333335, 0.2558766666666667 10.771333333333333, 0.25582 10.771346666666666, 0.2556616666666667 10.771819999999998, 0.25583 10.771858333333334, 0.2559866666666666 10.771295000000002, 0.2560616666666667 10.771316666666667, 0.2561816666666667 10.771228333333333, 0.256415 10.771231666666665, 0.2565083333333333 10.771256666666666, 0.2563933333333333 10.771616666666667, 0.25605 10.772101666666666, 0.2555 10.771991666666668, 0.25554 10.771815, 0.2554183333333334 10.77179, 0.25538 10.77172)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d3d,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog_man,"MULTIPOLYGON (((0.2556745530889629 10.771812281482086, 0.255820964377894 10.771839123551723, 0.255969815854974 10.77129496159453, 0.2558795288934664 10.771336444793059, 0.2558307251304894 10.771368167238995, 0.2556745530889629 10.771812281482086)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d3e,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog_man,"MULTIPOLYGON (((0.2565661017382726 10.767300142975758, 0.2565901306551996 10.767259594178444, 0.2564309390805577 10.766613817036026, 0.2557776529016026 10.766181296531338, 0.2557611330212153 10.766133238697483, 0.2556484974731196 10.766104704358632, 0.2556454938585037 10.766052141102854, 0.2550567853937901 10.765808848318967, 0.2549591679187738 10.76611371520248, 0.2565661017382726 10.767291132131907, 0.2565661017382726 10.767300142975758)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d3f,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog-man,"MULTIPOLYGON (((0.2553733333333333 10.772088333333333, 0.2552818563262739 10.772331477817948, 0.255645 10.772353333333335, 0.2557083333333333 10.772228333333333, 0.2553733333333333 10.772088333333333)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d40,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog-man,"MULTIPOLYGON (((0.25324 10.772431666666668, 0.2533133333333333 10.772160000000001, 0.2535816666666666 10.772273333333333, 0.2535816666666666 10.772273333333333, 0.2535816666666666 10.772274999999999, 0.2534933333333334 10.772490000000001, 0.25342 10.772553333333333, 0.25324 10.772431666666668)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d41,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog-man,"MULTIPOLYGON (((0.2570616666666667 10.776591666666665, 0.2571 10.776520000000001, 0.2573633333333333 10.776761666666667, 0.2573283333333333 10.776850000000001, 0.2570566666666667 10.776885, 0.2570616666666667 10.776591666666665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d42,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog-man,"MULTIPOLYGON (((0.2569961506918248 10.776594106632267, 0.2568716666666667 10.776581666666667, 0.256845 10.776686666666668, 0.25681 10.776678333333333, 0.2568577728301885 10.776957238288453, 0.2568766666666666 10.776905, 0.2569761655345925 10.776923157617594, 0.2569961506918248 10.776594106632267)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d43,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog-man,"MULTIPOLYGON (((0.2546066666666667 10.774086666666669, 0.2546628426509567 10.774291966027569, 0.2543173379153734 10.774816419132364, 0.2549916666666667 10.77509, 0.25507 10.774998333333334, 0.2549923098089608 10.774738686781708, 0.2548871292426307 10.774425535550135, 0.2546066666666667 10.774086666666669)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d44,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog-man,"MULTIPOLYGON (((0.2548530557158824 10.777290048127542, 0.2546395926223182 10.777148834081029, 0.2546395926223182 10.777148834081029, 0.2547290233336939 10.777325057176032, 0.2549950311887507 10.77734476146159, 0.2549851790459708 10.777193695272299, 0.2548530557158824 10.777290048127542)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d45,Savanes,Tône,Tône 1,Pana,N/a,Cooperative production,Motaog-man,"MULTIPOLYGON (((0.256065 10.776675000000001, 0.25528 10.776615, 0.2551933333333333 10.776758333333332, 0.2547133333333334 10.776938333333332, 0.2547466666666667 10.777143333333333, 0.2550701868343815 10.77712298562598, 0.2550633333333334 10.777305000000002, 0.2551966666666667 10.777314999999998, 0.255765 10.777211666666668, 0.255825 10.777158333333334, 0.256065 10.776675000000001)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d46,Savanes,Tône,Tône 1,Kourientre,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2920883333333333 11.047205, 0.2925266666666667 11.047051666666668, 0.2929183333333333 11.0469, 0.293045 11.046843333333333, 0.2927433333333333 11.046594999999998, 0.2926366666666667 11.046646666666668, 0.2923633333333333 11.046581666666668, 0.2922783333333333 11.046574999999999, 0.29227 11.046785, 0.2923616666666666 11.046938333333333, 0.2924083333333333 11.047085000000001, 0.292405 11.047093333333331, 0.2920883333333333 11.047205)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d47,Savanes,Tône,Tône 1,Kourientre,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2928966666666666 11.047783333333333, 0.29289 11.047771666666666, 0.2924933333333334 11.0477, 0.292255 11.047676666666666, 0.2922116666666666 11.047289999999998, 0.2922333333333333 11.047213333333332, 0.2925 11.047098333333334, 0.2927466666666667 11.047021666666668, 0.292965 11.047033333333331, 0.2932016666666666 11.047108333333332, 0.293365 11.047194999999999, 0.2932766666666666 11.04774, 0.293225 11.047875, 0.2929383333333334 11.047796666666667, 0.2928966666666666 11.047783333333333)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d48,Savanes,Tône,Tône 1,Kourientre,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2941283333333333 11.048878333333334, 0.2940183333333334 11.04873833333333, 0.29381 11.048721666666665, 0.293745 11.04876, 0.293515 11.048978333333332, 0.2934033333333333 11.04902, 0.2931066666666667 11.048949999999998, 0.29294 11.048835, 0.2928483333333334 11.048800000000002, 0.2927733333333334 11.049185, 0.292795 11.049353333333332, 0.2929766666666667 11.049756666666667, 0.2932633333333333 11.049659999999998, 0.293555 11.049471666666667, 0.293905 11.049231666666666, 0.2940333333333333 11.049138333333334, 0.294065 11.049076666666668, 0.294155 11.048869999999999, 0.2941283333333333 11.048878333333334)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d49,Savanes,Tône,Tône 1,Kourientre,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2920866666666667 11.04734, 0.2918533333333333 11.047319999999997, 0.29181 11.046451666666666, 0.2922316666666667 11.046548333333332, 0.2921733333333333 11.046811666666667, 0.2923183333333334 11.046988333333335, 0.29235 11.047110000000002, 0.2920866666666667 11.04734)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d4a,Savanes,Tône,Tône 4,Sanfatoute,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2943116666666666 11.048801666666668, 0.2944466666666666 11.048745, 0.2946183333333333 11.048333333333336, 0.2935516666666667 11.047781666666667, 0.2931566666666667 11.048755000000002, 0.2938883333333333 11.048548333333335, 0.2943116666666666 11.048801666666668)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d4b,Savanes,Tône,Tône 1,Kourientre,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2929733333333333 11.048751666666666, 0.292655 11.048691666666665, 0.2925033333333333 11.048346666666665, 0.2932283333333333 11.047965, 0.293245 11.047986666666668, 0.29307 11.048401666666667, 0.2929733333333333 11.048751666666666)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d4c,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.19943 10.773898333333333, 0.1989966666666667 10.773885, 0.19909 10.773433333333333, 0.1995233333333333 10.773528333333335, 0.19943 10.773898333333333)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d4d,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.1999645399115296 10.773607066520706, 0.1995116666666667 10.77352, 0.199445 10.773925, 0.199863592320418 10.774011245610563, 0.199863592320418 10.774011245610563, 0.1999645399115296 10.773607066520706)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d4e,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2013469697109619 10.774428742241964, 0.2017131090876009 10.774509489366823, 0.2018129171166374 10.774022299126173, 0.2014708385430652 10.773971915460296, 0.2013469697109619 10.774428742241964)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d4f,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2003740835347568 10.773728053935512, 0.20088 10.773835, 0.2007901580852908 10.774262105570406, 0.2003248334693346 10.77414103455545, 0.2003740835347568 10.773728053935512)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d50,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.1998776355848237 10.774026035560885, 0.1999616666666667 10.77361, 0.2003716666666667 10.77373, 0.2003127586378286 10.774138554464537, 0.1998776355848237 10.774026035560885)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d51,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2013439735090215 10.774428256436929, 0.2014652085336536 10.773957708459589, 0.2008777440592138 10.773843460401471, 0.2008067097797195 10.774257488773381, 0.2013439735090215 10.774428256436929)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d52,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2013466666666667 10.77443333333333, 0.2007922420797982 10.77426791505044, 0.200648630114029 10.774817188114687, 0.2011918419678614 10.77492861618727, 0.2013466666666667 10.77443333333333)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d53,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2015566666666667 10.775045, 0.2011916666666667 10.774933333333335, 0.201345 10.774429999999999, 0.2013433333333334 10.774429999999999, 0.2017133333333333 10.774513333333335, 0.2015566666666667 10.775045)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d54,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2003118970004894 10.774146317503702, 0.2003118970004894 10.774146317503702, 0.20079 10.774266666666666, 0.20064 10.774813333333334, 0.2002081817838939 10.774662514475237, 0.2003118970004894 10.774146317503702)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d55,Savanes,Tône,Tône 1,Dapaong,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.1998666666666667 10.774030000000002, 0.2003116666666667 10.774146666666665, 0.2002016666666667 10.774665, 0.2002016666666667 10.774663333333335, 0.2002016666666667 10.774663333333335, 0.2002016666666667 10.774663333333335, 0.2002016666666667 10.774663333333335, 0.2002016666666667 10.774663333333335, 0.2002016666666667 10.774663333333335, 0.2002016666666667 10.774663333333335, 0.1997385606787648 10.774543901780708, 0.1998666666666667 10.774030000000002)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d56,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.312725 10.925361666666667, 0.3127266666666666 10.925414999999997, 0.3127616666666667 10.92541, 0.3127466666666667 10.925443333333332, 0.3127166666666667 10.925463333333335, 0.3126933333333334 10.925478333333334, 0.312675 10.925489999999998, 0.3126466666666667 10.925506666666669, 0.3126183333333333 10.925510000000001, 0.3125533333333334 10.925601666666667, 0.31224 10.925561666666665, 0.3121916666666667 10.925703333333335, 0.311835 10.925568333333334, 0.31176 10.925495000000002, 0.3112083333333333 10.925165, 0.31122 10.925136666666667, 0.3111666666666667 10.925101666666668, 0.3113383333333333 10.924701666666666, 0.3124883333333334 10.924968333333334, 0.3124633333333334 10.925313333333333, 0.312725 10.925361666666667)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d57,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3047666666666667 10.923826666666665, 0.304185 10.923661666666666, 0.3039066666666667 10.924248333333333, 0.30457 10.924463333333332, 0.3047666666666667 10.923826666666665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d58,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.303325 10.923859999999998, 0.3039533333333334 10.924125, 0.3040183333333333 10.92396, 0.3033816666666667 10.923644999999999, 0.3033240091344242 10.923855687526242, 0.303325 10.923859999999998)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d59,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3034133333333333 10.923633333333331, 0.304045 10.923943333333334, 0.30416 10.92366, 0.3034570888357484 10.923460759747917, 0.3034133333333333 10.923633333333331)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d5a,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.30314 10.923084999999999, 0.3035166666666667 10.923256666666669, 0.3034566666666666 10.923448333333333, 0.3047633333333333 10.923815000000001, 0.304835 10.923473333333334, 0.303295 10.922796666666667, 0.3031365632472173 10.923086488933228, 0.30314 10.923084999999999)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d5b,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.30335 10.922761666666668, 0.3033983333333333 10.922256666666666, 0.3033583333333333 10.922208333333334, 0.3034583333333333 10.921765, 0.3039616666666667 10.921774999999998, 0.3036816666666667 10.922949999999998, 0.30334 10.922788333333331, 0.30335 10.922761666666668)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d5c,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3037 10.922951666666666, 0.3048366666666666 10.923441666666667, 0.3049283333333334 10.923200000000001, 0.3038666666666667 10.922598333333333, 0.3036984451738292 10.922951464293687, 0.3037 10.922951666666666)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d5d,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3049383333333333 10.923163333333331, 0.3038316666666667 10.922544999999998, 0.30396 10.921981666666666, 0.304685 10.922531666666664, 0.304945 10.923163333333331, 0.304945 10.923163333333331, 0.304945 10.923163333333331, 0.304945 10.923163333333331, 0.304945 10.923163333333331, 0.3049383333333333 10.923163333333331)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d5e,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3049583333333333 10.923073333333331, 0.3047066666666666 10.922481666666666, 0.3039983333333333 10.921916666666668, 0.303995 10.921696666666666, 0.3043 10.921405, 0.3047016666666666 10.921698333333332, 0.304825 10.922130000000001, 0.305155 10.922221666666667, 0.3049627520890428 10.923072300977031, 0.3049583333333333 10.923073333333331)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d5f,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3051666666666666 10.922213333333332, 0.305815 10.922396666666668, 0.305915 10.922968333333332, 0.3061416666666667 10.923088333333332, 0.3059866666666667 10.92363, 0.3054533333333334 10.923481666666666, 0.3054066666666667 10.923354999999999, 0.30499 10.923126666666667, 0.3051668195796824 10.92221059552327, 0.3051666666666666 10.922213333333332)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d60,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3072492891456469 10.923951736973137, 0.3075062840691578 10.923223963738419, 0.3074812668642142 10.922996534602568, 0.3070650715456078 10.922951048775397, 0.306921791190022 10.922914660113662, 0.3066284076047748 10.923849393862007, 0.3067080078023225 10.923994948508952, 0.3067375735899831 10.9241677946522, 0.3067694136690021 10.924240571975673, 0.3070286828838716 10.924313349299144, 0.3070969116246267 10.924211006188012, 0.3071901575703255 10.924217829062087, 0.3072492891456469 10.923951736973137)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d61,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3003866666666666 10.920890000000002, 0.3002583333333334 10.921, 0.3001833333333333 10.92103, 0.2999666666666667 10.921085000000001, 0.2998916666666667 10.921066666666665, 0.2998483333333333 10.921109999999999, 0.2998283333333333 10.92114, 0.2997916666666667 10.921123333333332, 0.2997583333333333 10.921093333333333, 0.29974 10.921091666666666, 0.29974 10.921091666666666, 0.2997083333333334 10.921275, 0.2997783333333333 10.921285000000001, 0.2998516666666667 10.921304999999998, 0.3000733333333334 10.921353333333332, 0.300375 10.921421666666667, 0.3003933333333333 10.921421666666667, 0.3003866666666666 10.920890000000002)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d62,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3021033333333333 10.920808333333332, 0.3021033333333333 10.920808333333332, 0.301985 10.921193333333333, 0.302025 10.921233333333332, 0.3021266666666667 10.921244999999999, 0.3022366666666666 10.92127, 0.3022966666666667 10.921203333333334, 0.3024316666666667 10.921053333333335, 0.3024916666666667 10.920906666666667, 0.3021033333333333 10.920808333333332)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6d63,Savanes,Tône,Tône 4,Korbongou,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.3023783333333334 10.920069999999999, 0.3021516666666667 10.920036666666666, 0.302085 10.92023, 0.302355 10.92032, 0.3022916666666667 10.920646666666668, 0.302575 10.920723333333335, 0.3026033333333333 10.920571666666667, 0.3025833333333334 10.920556666666668, 0.30258 10.920523333333332, 0.302595 10.920481666666667, 0.30262 10.920381666666666, 0.30264 10.920283333333336, 0.3027066666666667 10.920286666666668, 0.30274 10.920216666666667, 0.3027483333333333 10.920198333333333, 0.3027833333333334 10.920103333333335, 0.3023783333333334 10.920069999999999)))"
